Date,AIR COMPRESSOR,ALTERNATOR,BATTERY,BRAKE CALIPER,BRAKE PAD,BRAKE ROTOR,CAMSHAFT,CARBERATOR,COIL SPRING,CRANKSHAFT,CYLINDER HEAD,DISTRIBUTOR,ENGINE BLOCK,FUEL INJECTOR,FUSE BOX,Production
2017-12-10,17,39,56,86,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2017-12-11,3,4,8,60,100,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2017-12-12,105,0,0,23,91,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2017-12-13,61,52,0,0,47,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2017-12-14,52,41,84,0,41,0,0,0,0,0,0,0,0,0,0,BATTERY
2017-12-15,49,31,35,148,6,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2017-12-16,3,23,11,139,5,89,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2017-12-17,103,21,1,128,0,75,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2017-12-18,56,101,0,97,0,43,0,0,0,0,0,0,0,0,0,ALTERNATOR
2017-12-19,21,92,54,52,0,38,0,0,0,0,0,0,0,0,0,BATTERY
2017-12-20,53,91,5,13,0,26,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2017-12-21,9,87,130,0,0,3,0,0,0,0,0,0,0,0,0,BATTERY
2017-12-22,126,57,84,0,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2017-12-23,84,47,52,120,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2017-12-24,76,12,5,101,118,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2017-12-25,41,130,0,72,77,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2017-12-26,92,103,0,72,59,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2017-12-27,55,53,72,36,49,0,0,0,0,0,0,0,0,0,0,BATTERY
2017-12-28,18,42,49,87,4,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2017-12-29,18,41,20,51,143,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2017-12-30,6,12,141,33,96,0,0,0,0,0,0,0,0,0,0,BATTERY
2017-12-31,138,0,119,10,95,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-01-01,105,118,114,0,90,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-01-02,71,72,98,106,68,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-01-03,70,39,59,71,42,57,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-01-04,21,17,42,61,8,39,124,0,0,0,0,0,0,0,0,CAMSHAFT
2018-01-05,4,119,20,28,6,14,100,0,0,0,0,0,0,0,0,ALTERNATOR
2018-01-06,98,86,0,0,0,0,55,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-01-07,98,85,147,0,0,0,26,0,0,0,0,0,0,0,0,BATTERY
2018-01-08,77,54,119,58,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-01-09,54,35,87,39,83,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-01-10,27,19,77,10,45,59,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-01-11,100,0,34,0,29,10,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-01-12,85,140,0,0,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-01-13,80,137,82,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-01-14,60,105,77,131,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-01-15,28,105,36,128,87,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-01-16,9,77,34,83,72,67,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-01-17,110,44,33,60,40,58,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-01-18,71,29,11,46,16,27,124,0,0,0,0,0,0,0,0,CAMSHAFT
2018-01-19,30,24,114,13,7,17,120,0,0,0,0,0,0,0,0,BATTERY
2018-01-20,21,17,90,143,0,16,74,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-01-21,96,0,63,112,0,0,34,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-01-22,76,94,56,86,0,0,16,0,0,0,0,0,0,0,0,ALTERNATOR
2018-01-23,62,77,24,70,81,0,5,0,0,0,0,0,0,0,0,BRAKE PAD
2018-01-24,18,31,144,66,54,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-01-25,125,30,111,64,18,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-01-26,79,8,109,37,69,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-01-27,72,2,69,29,48,76,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-01-28,58,87,60,28,22,59,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-01-29,29,63,55,11,22,26,57,0,0,0,0,0,0,0,0,CAMSHAFT
2018-01-30,14,35,50,2,143,23,23,0,0,0,0,0,0,0,0,BRAKE PAD
2018-01-31,1,57,29,0,133,17,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-02-01,99,47,0,0,107,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-02-02,75,10,123,0,82,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-02-03,44,106,93,0,77,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-02-04,42,87,80,140,62,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-02-05,54,77,30,125,13,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-02-06,28,54,71,118,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-02-07,15,21,61,93,142,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-02-08,138,5,39,68,139,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-02-09,115,101,13,27,107,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-02-10,102,99,11,131,106,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-02-11,73,86,2,81,62,124,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-02-12,73,82,51,63,30,79,0,0,0,0,0,0,0,0,0,BATTERY
2018-02-13,30,38,43,49,122,34,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-02-14,12,35,4,19,74,30,145,0,0,0,0,0,0,0,0,CAMSHAFT
2018-02-15,7,31,87,0,63,22,144,0,0,0,0,0,0,0,0,BATTERY
2018-02-16,150,3,46,0,14,16,140,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-02-17,105,77,32,0,0,0,131,0,0,0,0,0,0,0,0,ALTERNATOR
2018-02-18,96,47,68,0,0,0,119,0,0,0,0,0,0,0,0,BATTERY
2018-02-19,79,46,57,130,0,0,70,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-02-20,77,5,39,95,57,0,43,0,0,0,0,0,0,0,0,BRAKE PAD
2018-02-21,68,134,0,92,47,0,26,0,0,0,0,0,0,0,0,ALTERNATOR
2018-02-22,44,133,104,80,12,0,12,0,0,0,0,0,0,0,0,BATTERY
2018-02-23,36,121,101,68,4,134,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-02-24,100,114,80,24,0,108,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-02-25,64,68,32,107,0,69,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-02-26,35,27,23,82,120,38,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-02-27,15,82,0,37,116,20,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-02-28,89,66,0,14,80,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-03-01,56,20,126,0,79,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-03-02,22,69,124,0,53,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-03-03,125,23,124,0,14,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-03-04,77,13,75,133,9,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-03-05,39,95,54,105,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-03-06,11,62,48,69,57,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-03-07,74,20,0,44,33,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-03-08,66,138,0,2,4,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-03-09,54,111,128,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-03-10,54,80,107,77,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-03-11,48,69,101,53,75,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-03-12,15,25,55,3,49,94,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-03-13,65,9,11,0,46,67,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-03-14,62,4,57,0,1,28,0,0,0,0,0,0,0,0,0,BATTERY
2018-03-15,52,121,46,0,0,13,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-03-16,13,114,110,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-03-17,83,114,104,0,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-03-18,44,75,55,76,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-03-19,1,44,22,68,110,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-03-20,85,15,0,18,61,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-03-21,65,66,0,0,21,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-03-22,31,54,116,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-03-23,27,41,89,141,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-03-24,13,13,53,93,86,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-03-25,86,11,24,69,81,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-03-26,52,132,22,58,74,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-03-27,43,109,50,54,59,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-03-28,147,60,26,47,41,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-03-29,108,55,130,13,24,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-03-30,64,26,107,101,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-03-31,37,146,83,94,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-04-01,24,110,55,78,89,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-04-02,16,101,13,71,63,116,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-04-03,145,75,0,36,24,74,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-04-04,107,72,146,0,2,47,0,0,0,0,0,0,0,0,0,BATTERY
2018-04-05,91,39,96,83,0,43,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-04-06,67,23,52,64,62,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-04-07,54,135,9,31,26,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-04-08,12,96,5,96,18,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-04-09,50,57,0,92,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-04-10,37,38,96,83,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-04-11,24,28,88,47,131,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-04-12,19,58,48,46,103,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-04-13,110,45,1,36,87,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-04-14,62,15,138,17,57,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-04-15,50,14,94,101,39,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-04-16,22,110,53,86,18,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-04-17,20,79,43,83,2,96,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-04-18,19,58,74,42,0,58,0,0,0,0,0,0,0,0,0,BATTERY
2018-04-19,109,11,68,26,0,34,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-04-20,86,68,36,0,0,18,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-04-21,38,54,4,82,0,17,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-04-22,7,24,71,37,0,11,0,0,0,0,0,0,0,0,0,BATTERY
2018-04-23,104,1,30,30,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-04-24,81,62,0,17,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-04-25,41,50,98,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-04-26,37,45,64,76,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-04-27,30,42,21,27,74,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-04-28,3,30,16,18,65,129,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-04-29,62,22,0,17,56,102,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-04-30,14,90,0,1,45,67,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-05-01,4,64,111,0,23,56,0,0,0,0,0,0,0,0,0,BATTERY
2018-05-02,92,18,93,0,8,12,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-05-03,60,97,85,0,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-05-04,50,70,47,134,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-05-05,29,41,20,103,107,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-05-06,25,104,7,70,63,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-05-07,125,95,0,54,40,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-05-08,82,46,132,14,14,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-05-09,72,42,104,82,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-05-10,72,6,104,79,79,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-05-11,24,79,79,61,44,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-05-12,1,74,73,28,41,129,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-05-13,91,62,36,0,23,118,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-05-14,44,57,29,54,21,118,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-05-15,24,32,18,21,82,95,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-05-16,96,22,0,17,34,78,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-05-17,86,7,132,5,0,65,0,0,0,0,0,0,0,0,0,BATTERY
2018-05-18,40,101,123,0,0,44,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-05-19,11,78,95,84,0,19,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-05-20,130,64,72,37,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-05-21,81,15,71,113,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-05-22,74,76,36,84,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-05-23,52,70,16,83,139,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-05-24,6,36,1,66,108,67,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-05-25,98,14,0,21,91,66,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-05-26,68,87,0,0,80,42,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-05-27,51,75,84,0,68,32,0,0,0,0,0,0,0,0,0,BATTERY
2018-05-28,40,66,35,123,34,23,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-05-29,39,18,21,99,123,15,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-05-30,31,10,143,52,79,3,0,0,0,0,0,0,0,0,0,BATTERY
2018-05-31,30,93,103,52,31,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-06-01,16,78,73,27,7,142,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-06-02,7,43,28,58,0,136,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-06-03,113,17,24,57,0,98,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-06-04,112,72,0,44,0,89,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-06-05,74,58,109,32,0,88,0,0,0,0,0,0,0,0,0,BATTERY
2018-06-06,30,44,98,24,111,38,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-06-07,98,32,94,0,68,8,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-06-08,86,121,50,0,53,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-06-09,77,71,21,131,23,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-06-10,31,28,68,85,1,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-06-11,4,26,66,80,96,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-06-12,66,0,37,41,65,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-06-13,28,58,36,30,56,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-06-14,3,18,5,118,25,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-06-15,99,0,0,100,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-06-16,50,97,0,70,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-06-17,45,74,96,59,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-06-18,53,40,55,10,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-06-19,50,24,16,122,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-06-20,12,95,13,90,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-06-21,55,60,0,64,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-06-22,50,23,74,23,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-06-23,9,4,27,98,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-06-24,83,0,17,57,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-06-25,70,94,0,45,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-06-26,32,73,92,9,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-06-27,7,65,64,80,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-06-28,114,54,56,76,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-06-29,88,23,19,67,72,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-06-30,88,77,2,24,23,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-07-01,68,58,66,6,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-07-02,57,11,32,102,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-07-03,36,148,2,98,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-07-04,109,125,0,65,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-07-05,64,85,94,24,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-07-06,57,64,70,93,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-07-07,38,63,31,53,118,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-07-08,15,61,7,52,75,69,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-07-09,13,60,120,32,71,52,0,0,0,0,0,0,0,0,0,BATTERY
2018-07-10,71,57,97,9,70,18,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-07-11,37,37,85,116,43,4,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-07-12,112,0,79,100,0,2,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-07-13,93,111,41,96,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-07-14,46,101,118,75,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-07-15,5,69,115,35,145,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-07-16,57,62,104,0,130,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-07-17,11,45,101,130,94,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-07-18,119,43,58,96,76,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-07-19,70,17,29,66,27,127,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-07-20,44,139,0,54,0,99,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-07-21,7,131,101,44,0,83,0,0,0,0,0,0,0,0,0,BATTERY
2018-07-22,7,127,100,42,125,64,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-07-23,110,79,55,41,111,14,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-07-24,68,33,10,15,109,4,142,0,0,0,0,0,0,0,0,CAMSHAFT
2018-07-25,67,135,0,0,67,0,126,0,0,0,0,0,0,0,0,ALTERNATOR
2018-07-26,58,133,124,0,49,0,91,0,0,0,0,0,0,0,0,BATTERY
2018-07-27,14,89,93,118,5,0,61,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-07-28,108,39,73,105,0,0,56,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-07-29,61,15,47,104,80,0,23,0,0,0,0,0,0,0,0,BRAKE PAD
2018-07-30,34,75,33,59,76,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-07-31,29,75,17,52,69,140,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-08-01,12,69,115,41,62,128,0,0,0,0,0,0,0,0,0,BATTERY
2018-08-02,139,23,87,0,29,118,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-08-03,95,22,57,109,0,115,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-08-04,71,11,43,104,61,80,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-08-05,47,6,24,65,50,44,129,0,0,0,0,0,0,0,0,CAMSHAFT
2018-08-06,23,150,0,30,30,6,103,0,0,0,0,0,0,0,0,ALTERNATOR
2018-08-07,5,133,52,0,25,0,58,0,0,0,0,0,0,0,0,BATTERY
2018-08-08,137,124,9,0,0,0,47,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-08-09,110,84,67,0,0,0,19,0,0,0,0,0,0,0,0,BATTERY
2018-08-10,85,84,46,145,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-08-11,59,55,45,105,138,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-08-12,34,41,84,68,121,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-08-13,12,26,83,59,95,145,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-08-14,132,14,35,15,82,111,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-08-15,97,110,13,3,38,98,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-08-16,57,86,77,0,25,82,0,0,0,0,0,0,0,0,0,BATTERY
2018-08-17,39,62,35,67,0,70,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-08-18,23,30,22,66,105,20,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-08-19,1,143,0,40,77,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-08-20,92,116,0,30,60,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-08-21,72,90,108,0,28,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-08-22,42,56,87,139,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-08-23,33,29,40,131,85,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-08-24,103,0,32,91,36,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-08-25,66,150,0,47,28,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-08-26,26,140,109,27,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-08-27,16,118,96,104,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-08-28,105,84,92,79,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-08-29,81,82,50,29,120,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-08-30,32,42,23,25,74,53,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-08-31,12,5,6,9,53,49,119,0,0,0,0,0,0,0,0,CAMSHAFT
2018-09-01,50,0,0,8,47,34,95,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-09-02,139,0,0,0,7,2,50,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-09-03,137,73,0,0,0,0,48,0,0,0,0,0,0,0,0,ALTERNATOR
2018-09-04,123,43,131,0,0,0,33,0,0,0,0,0,0,0,0,BATTERY
2018-09-05,93,29,101,67,0,0,4,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-09-06,81,100,84,59,0,0,4,0,0,0,0,0,0,0,0,ALTERNATOR
2018-09-07,38,60,39,32,135,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-09-08,14,46,112,0,85,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-09-09,113,4,106,0,50,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-09-10,106,55,99,0,19,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-09-11,103,38,76,139,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-09-12,97,4,65,112,145,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-09-13,69,150,19,100,103,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-09-14,20,132,59,59,57,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-09-15,13,106,26,56,15,127,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-09-16,76,98,0,12,0,85,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-09-17,43,48,98,0,0,81,0,0,0,0,0,0,0,0,0,BATTERY
2018-09-18,58,39,75,0,0,53,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-09-19,16,8,75,74,0,27,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-09-20,16,3,70,66,51,14,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-09-21,73,0,40,16,16,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-09-22,57,134,3,16,11,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-09-23,31,130,112,0,8,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-09-24,18,125,69,107,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2018-09-25,139,105,27,86,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-09-26,98,79,22,65,148,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2018-09-27,57,54,79,50,125,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-09-28,12,22,70,42,119,50,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2018-09-29,95,0,20,1,108,28,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2018-09-30,58,125,0,0,79,13,0,0,0,0,0,0,0,0,0,ALTERNATOR
2018-10-01,37,88,95,0,35,0,0,0,0,0,0,0,0,0,0,BATTERY
2018-10-02,125,57,49,0,7,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
